Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
1188.0	95.08	95.08	76.84	695.78	600.7	714.31	649.11	860.23	774.29	595.93	407.81	352.86	300.84	274.54	555.04	589.41	593.59	601.65	399.64	339.31	285.07	258.55	112.72	114.15	111.66	92.9	86.23	83.42	80.05	77.95	91.78	92.72	92.83	503.03	321.57	269.43	220.79	196.59	463.26	496.69	500.75	-5.71	8.16	13.55	15.77	16.0	442.32	475.26	481.93	0.86	0.84	0.79	0.76	0.73	0.71	0.83	0.84	0.84	-0.01	0.01	0.03	0.03	0.04	0.8	0.81	0.81	0.17	0.72	1.0	1.38	1.6	0.27	0.19	0.18	0.16	0.46	0.55	0.63	0.68	0.23	0.17	0.16	-0.02	0.01	0.03	0.03	0.05	0.96	0.96	0.97	-0.23	-0.08	-0.06	-0.28	-0.06	1.16	1.18	1.16	0.21	0.82	1.18	1.63	1.93	AT5G45470	E+
730.0	53.96	53.96	39.31	453.87	399.91	466.3	416.33	588.54	516.17	393.86	291.34	252.29	212.83	194.29	372.11	384.4	389.75	379.25	287.15	234.05	188.18	165.06	62.77	68.07	67.23	52.93	50.4	48.95	47.08	46.02	52.52	52.76	52.89	340.93	240.94	203.34	165.74	148.26	319.59	331.63	336.86	14.61	4.18	18.24	24.64	29.23	309.34	316.32	322.52	0.88	0.86	0.83	0.8	0.77	0.76	0.86	0.86	0.86	0.03	-0.0	0.05	0.1	0.13	0.83	0.82	0.83	0.17	0.59	0.85	1.2	1.42	0.24	0.2	0.19	0.14	0.4	0.49	0.59	0.63	0.2	0.17	0.15	0.03	-0.01	0.06	0.13	0.17	0.97	0.95	0.96	0.07	-0.28	-0.04	0.13	0.32	1.18	1.26	1.23	0.26	0.68	1.1	1.72	2.1	AT5G45470	E+
1207.0	56.14	56.14	42.99	449.74	393.59	471.65	424.64	593.08	519.53	391.98	252.06	224.85	191.05	175.48	381.5	393.18	392.72	382.8	253.15	217.9	175.18	156.19	68.68	69.16	67.44	55.07	50.84	49.47	47.51	46.32	54.82	55.08	55.06	336.9	201.23	175.38	143.54	129.16	326.68	338.1	337.66	9.18	-1.09	6.95	15.87	19.28	312.82	324.01	325.28	0.88	0.86	0.8	0.78	0.75	0.73	0.86	0.86	0.86	0.01	-0.02	0.0	0.06	0.08	0.82	0.82	0.83	0.16	0.83	1.06	1.44	1.68	0.2	0.16	0.16	0.14	0.49	0.56	0.64	0.68	0.17	0.14	0.14	0.01	-0.03	-0.01	0.07	0.09	0.96	0.96	0.96	-0.11	-0.48	-0.37	-0.11	-0.16	1.22	1.21	1.2	0.26	0.95	1.29	1.93	2.39	AT5G45470	E+
850.0	46.2	46.2	34.14	397.26	351.06	416.91	371.08	540.39	463.05	347.88	248.9	213.93	187.12	176.54	319.75	330.5	337.23	333.11	252.79	213.12	179.56	165.57	55.37	58.23	58.47	45.41	42.94	41.68	40.37	39.82	44.86	45.02	45.21	302.46	205.96	172.26	146.75	136.72	274.89	285.47	292.03	14.76	-3.88	0.81	7.57	10.97	264.38	272.26	278.76	0.88	0.87	0.82	0.8	0.78	0.77	0.86	0.86	0.86	0.03	-0.04	-0.03	0.0	0.01	0.82	0.82	0.82	0.16	0.63	0.91	1.21	1.36	0.27	0.22	0.2	0.12	0.41	0.51	0.58	0.61	0.21	0.18	0.15	0.03	-0.05	-0.04	-0.01	-0.0	0.96	0.95	0.95	-0.04	-0.68	-0.67	-0.46	-0.58	1.2	1.27	1.27	0.29	0.72	1.07	1.62	1.8	AT5G45470	E+
516.0	57.42	57.42	42.99	468.15	410.73	496.12	442.46	633.7	550.78	414.11	311.22	269.13	231.51	213.44	367.08	386.43	392.62	404.98	302.05	259.34	224.88	204.37	64.43	69.2	68.33	56.48	53.88	52.31	50.65	49.57	55.4	55.86	56.01	357.63	257.34	216.82	180.86	163.87	311.67	330.57	336.6	9.13	9.17	9.79	6.63	9.07	302.64	317.23	324.29	0.88	0.86	0.82	0.8	0.78	0.76	0.85	0.85	0.85	0.0	0.01	0.01	0.0	0.01	0.82	0.82	0.83	0.15	0.54	0.8	1.09	1.3	0.32	0.26	0.23	0.12	0.37	0.47	0.56	0.6	0.24	0.19	0.17	0.0	0.01	-0.0	-0.01	0.0	0.97	0.96	0.97	-0.22	-0.19	-0.31	-0.36	-0.37	1.11	1.18	1.18	0.26	0.69	1.0	1.36	1.65	AT5G45470	E+
1332.0	54.49	54.49	41.45	463.71	409.22	485.21	435.69	606.25	530.7	408.22	293.77	251.87	213.13	192.93	384.3	394.45	401.8	390.13	295.52	243.83	196.44	168.12	67.06	67.58	68.09	53.6	50.78	49.27	47.42	46.28	53.13	53.33	53.49	354.62	242.99	202.6	165.7	146.65	331.18	341.12	348.31	18.09	-1.75	8.04	16.68	24.81	317.24	326.88	333.71	0.88	0.87	0.83	0.8	0.77	0.76	0.86	0.86	0.87	0.03	-0.02	0.01	0.06	0.11	0.82	0.83	0.83	0.15	0.6	0.87	1.24	1.48	0.22	0.19	0.17	0.13	0.4	0.51	0.6	0.65	0.19	0.16	0.14	0.04	-0.03	0.01	0.06	0.14	0.96	0.96	0.96	0.11	-0.44	-0.25	-0.1	0.15	1.22	1.22	1.23	0.27	0.7	1.08	1.68	2.26	AT5G45470	E-
1113.0	66.36	66.36	52.12	520.06	453.7	553.6	502.61	686.57	602.63	452.88	290.02	258.24	223.51	209.86	423.17	446.51	448.62	446.48	293.24	252.15	217.75	198.35	78.76	78.71	76.63	65.08	59.93	58.33	56.19	55.18	64.35	64.9	64.95	387.8	230.1	199.9	167.32	154.67	358.82	381.61	383.67	6.4	-3.22	6.09	5.76	11.51	344.41	367.79	371.99	0.87	0.86	0.79	0.77	0.74	0.73	0.85	0.85	0.85	0.0	-0.03	0.0	-0.0	0.02	0.81	0.82	0.83	0.16	0.83	1.06	1.4	1.56	0.25	0.18	0.17	0.14	0.49	0.56	0.64	0.66	0.2	0.15	0.15	0.0	-0.04	-0.0	-0.02	0.02	0.96	0.96	0.97	-0.15	-0.45	-0.3	-0.4	-0.28	1.18	1.17	1.16	0.26	0.94	1.29	1.72	2.0	AT5G45470	E-
688.0	45.62	45.62	33.68	394.33	348.7	416.11	369.23	543.5	464.51	344.12	257.38	224.28	188.45	170.64	308.95	324.17	326.15	335.32	255.97	215.69	183.14	164.88	52.95	54.66	53.22	44.82	42.7	41.59	39.99	39.03	44.07	44.38	44.42	299.3	214.68	182.69	148.45	131.62	264.88	279.79	281.73	8.8	1.42	8.6	5.31	5.76	256.01	269.51	272.94	0.88	0.87	0.83	0.81	0.78	0.76	0.86	0.86	0.86	0.01	-0.02	0.0	-0.01	-0.01	0.83	0.83	0.83	0.17	0.57	0.82	1.18	1.42	0.31	0.24	0.24	0.13	0.38	0.48	0.57	0.62	0.23	0.19	0.18	0.01	-0.02	-0.01	-0.03	-0.03	0.97	0.96	0.97	-0.24	-0.49	-0.51	-0.65	-0.75	1.17	1.21	1.18	0.28	0.7	1.04	1.49	1.8	AT5G45470	E-
1047.0	47.11	47.11	35.03	406.05	358.94	428.8	380.95	557.45	477.76	353.68	256.96	220.1	187.81	174.74	329.49	339.51	344.52	347.54	257.94	217.29	182.89	164.35	56.83	58.9	59.15	46.25	43.88	42.54	41.01	40.29	45.79	45.97	46.07	307.42	213.07	177.56	146.8	134.44	283.7	293.54	298.44	6.13	-0.98	2.81	4.91	10.39	272.66	280.61	285.36	0.88	0.87	0.83	0.8	0.78	0.76	0.86	0.86	0.86	0.0	-0.03	-0.02	-0.01	0.02	0.83	0.82	0.83	0.17	0.63	0.91	1.26	1.44	0.25	0.22	0.21	0.13	0.4	0.5	0.59	0.63	0.2	0.17	0.16	-0.0	-0.05	-0.03	-0.05	0.02	0.96	0.96	0.96	-0.23	-0.66	-0.6	-0.77	-0.48	1.21	1.25	1.25	0.27	0.75	1.11	1.54	1.94	AT5G45470	E-
1362.0	103.96	103.96	84.85	759.82	655.86	784.86	709.13	943.27	847.5	630.75	408.65	368.31	322.67	299.29	574.21	620.63	632.95	642.47	404.6	350.66	304.97	280.25	121.94	122.12	124.46	101.05	92.64	90.32	87.19	85.27	99.46	100.81	101.14	529.7	316.01	277.98	235.48	214.02	474.75	519.82	531.81	-11.72	4.05	17.65	17.7	19.04	452.27	498.51	508.49	0.86	0.84	0.77	0.75	0.73	0.71	0.83	0.84	0.84	-0.03	-0.0	0.03	0.04	0.03	0.79	0.8	0.8	0.22	0.89	1.1	1.43	1.69	0.36	0.25	0.22	0.19	0.52	0.58	0.65	0.68	0.28	0.21	0.19	-0.04	-0.01	0.04	0.04	0.0	0.96	0.96	0.96	-0.38	-0.22	-0.0	-0.05	-0.67	1.15	1.16	1.17	0.25	1.0	1.33	1.78	2.0	AT5G45470	E-
1778.0	108.73	108.73	91.76	822.53	713.79	848.86	780.76	1005.95	908.74	713.56	497.98	439.21	377.2	349.15	647.08	679.0	690.76	710.96	498.41	422.64	351.92	322.0	131.19	135.99	135.92	106.53	99.83	97.15	93.61	91.71	104.87	105.72	106.0	607.03	398.16	342.05	283.59	257.44	542.21	573.28	584.76	2.6	-0.42	16.56	25.28	27.15	515.89	543.0	554.84	0.87	0.85	0.8	0.78	0.75	0.74	0.84	0.85	0.85	-0.0	-0.01	0.03	0.05	0.06	0.8	0.8	0.8	0.16	0.66	0.89	1.21	1.4	0.29	0.22	0.2	0.15	0.44	0.52	0.61	0.64	0.24	0.19	0.18	-0.01	-0.02	0.03	0.06	0.08	0.95	0.95	0.95	-0.13	-0.21	-0.01	0.08	0.13	1.19	1.22	1.22	0.21	0.73	1.06	1.5	1.74	AT5G45470	E-
982.0	53.86	53.86	39.99	442.59	388.73	473.4	416.38	615.9	530.61	375.02	245.67	215.07	183.49	173.53	351.39	368.17	373.45	379.93	236.0	213.62	181.34	169.28	64.98	66.59	64.31	52.63	48.67	47.21	45.34	44.63	52.06	52.46	52.57	322.38	197.0	167.86	138.15	128.9	299.33	315.71	320.88	-4.91	9.67	1.45	2.15	4.25	286.41	301.58	309.14	0.88	0.86	0.8	0.77	0.74	0.73	0.85	0.85	0.86	-0.03	0.01	-0.03	-0.04	-0.04	0.81	0.82	0.83	0.2	0.86	1.15	1.56	1.74	0.31	0.24	0.23	0.16	0.49	0.57	0.65	0.67	0.22	0.18	0.16	-0.04	-0.0	-0.05	-0.08	-0.08	0.96	0.96	0.97	-0.53	-0.39	-0.7	-0.89	-0.87	1.18	1.21	1.19	0.29	1.13	1.49	1.98	2.15	AT5G45470	E-
294.0	33.74	33.74	22.37	303.02	269.28	316.78	272.66	435.78	360.19	247.72	180.87	157.94	130.84	121.47	233.58	241.4	246.15	242.44	178.34	154.97	120.24	108.35	37.43	40.04	42.84	32.82	30.99	30.1	28.7	28.15	32.49	32.61	32.74	214.89	149.87	127.84	102.14	93.32	201.09	208.78	213.4	5.28	2.52	2.97	10.59	13.12	196.16	201.36	203.31	0.89	0.87	0.82	0.8	0.77	0.76	0.86	0.86	0.86	-0.0	-0.03	-0.04	0.01	0.05	0.84	0.83	0.82	0.25	0.74	1.03	1.49	1.68	0.33	0.3	0.27	0.19	0.44	0.52	0.62	0.65	0.24	0.21	0.19	-0.01	-0.05	-0.07	-0.02	0.04	0.98	0.96	0.95	-0.56	-0.89	-0.99	-0.93	-0.63	1.17	1.25	1.31	0.37	0.94	1.32	2.53	2.75	AT5G45470	E-
994.0	50.84	50.84	37.91	417.68	366.84	448.26	397.75	579.36	497.55	348.4	226.99	198.36	172.98	159.99	319.86	334.6	337.5	349.2	226.93	195.73	171.06	155.06	56.66	58.36	59.6	49.55	45.76	44.31	42.72	41.87	48.86	49.23	49.27	298.86	181.24	154.05	130.26	118.12	271.0	285.37	288.23	-0.79	0.06	2.64	1.92	4.93	263.2	276.23	277.9	0.88	0.86	0.79	0.77	0.75	0.73	0.84	0.85	0.85	-0.02	-0.03	-0.02	-0.04	-0.02	0.82	0.82	0.82	0.23	0.9	1.2	1.54	1.78	0.35	0.29	0.27	0.17	0.5	0.58	0.65	0.68	0.25	0.21	0.2	-0.03	-0.05	-0.05	-0.07	-0.05	0.97	0.97	0.97	-0.5	-0.65	-0.69	-0.94	-0.9	1.13	1.15	1.16	0.33	1.09	1.47	1.99	2.41	AT5G45470	E-
951.0	58.82	58.82	43.77	490.73	431.91	520.45	458.79	666.49	578.15	423.05	312.82	269.62	228.4	204.72	384.73	399.26	401.99	423.14	300.32	263.19	221.62	196.43	68.35	73.7	72.57	57.61	54.79	53.24	51.19	49.78	56.74	57.06	57.11	365.44	258.03	216.39	177.21	154.94	327.99	342.2	344.88	-0.09	12.5	6.43	6.78	8.29	316.38	325.56	329.42	0.88	0.86	0.82	0.8	0.77	0.75	0.85	0.85	0.85	-0.01	0.02	0.0	0.01	0.0	0.82	0.81	0.82	0.18	0.61	0.87	1.21	1.51	0.32	0.27	0.26	0.14	0.4	0.5	0.59	0.64	0.23	0.2	0.19	-0.02	0.02	-0.0	-0.0	-0.02	0.97	0.95	0.96	-0.27	-0.1	-0.3	-0.32	-0.56	1.17	1.25	1.23	0.26	0.84	1.07	1.53	1.9	AT5G45470	E-
1471.0	95.91	95.91	79.46	745.55	649.64	770.55	706.33	922.75	828.89	648.75	465.79	407.68	350.18	316.4	564.57	605.13	612.49	643.32	462.25	389.98	325.65	297.35	115.39	118.59	118.01	94.04	88.75	86.33	83.29	81.11	92.01	93.04	93.2	554.71	377.04	321.35	266.9	235.29	472.56	512.09	519.29	5.43	3.54	17.69	24.53	19.05	449.18	486.53	494.47	0.87	0.86	0.81	0.79	0.76	0.74	0.84	0.85	0.85	-0.0	-0.0	0.03	0.05	0.04	0.8	0.8	0.81	0.17	0.62	0.85	1.18	1.42	0.35	0.26	0.24	0.14	0.42	0.51	0.59	0.64	0.28	0.21	0.2	-0.0	-0.01	0.04	0.06	0.04	0.95	0.95	0.95	-0.14	-0.17	0.03	0.03	-0.06	1.19	1.21	1.2	0.22	0.72	1.05	1.46	1.73	AT5G45470	E-
1050.0	122.58	122.58	104.52	859.64	737.06	892.22	820.83	1052.01	951.67	707.84	481.29	435.61	383.48	361.38	676.28	716.0	726.04	716.59	476.54	418.66	357.34	333.27	146.05	146.14	145.01	118.75	109.65	107.04	103.49	101.77	117.92	119.09	119.38	589.09	371.64	328.58	279.98	259.61	558.37	596.91	606.66	-8.74	4.74	16.95	26.13	28.11	530.23	569.85	581.03	0.86	0.83	0.77	0.75	0.73	0.72	0.83	0.83	0.84	-0.02	-0.0	0.03	0.06	0.06	0.79	0.8	0.8	0.22	0.8	0.99	1.27	1.44	0.3	0.22	0.2	0.2	0.49	0.56	0.62	0.65	0.25	0.19	0.18	-0.02	-0.0	0.03	0.07	0.08	0.95	0.96	0.96	-0.2	-0.12	0.05	0.12	0.12	1.17	1.16	1.16	0.26	0.9	1.17	1.61	1.79	AT5G45470	E-
1051.0	96.97	96.97	76.08	703.37	606.4	723.45	647.79	876.37	784.62	570.24	384.49	346.7	294.37	269.93	545.63	582.13	587.22	592.62	375.73	328.78	283.8	260.33	113.12	115.42	113.97	93.82	86.54	84.4	80.79	78.69	93.14	94.2	94.32	476.43	297.95	262.29	213.58	191.24	452.49	487.93	492.9	-22.38	8.76	17.92	10.57	9.6	432.51	466.71	473.25	0.86	0.84	0.78	0.76	0.73	0.71	0.83	0.84	0.84	-0.05	0.01	0.04	0.01	0.01	0.79	0.8	0.81	0.25	0.85	1.05	1.45	1.68	0.31	0.23	0.22	0.21	0.51	0.57	0.65	0.69	0.26	0.2	0.19	-0.06	0.01	0.05	-0.0	0.0	0.96	0.96	0.96	-0.52	-0.16	-0.01	-0.3	-0.25	1.16	1.17	1.17	0.25	1.0	1.3	1.69	1.95	AT5G45470	E-
1572.0	92.29	92.29	75.47	715.1	622.82	738.28	670.07	892.57	797.35	622.09	443.04	394.45	344.45	324.68	525.5	559.61	569.15	615.48	446.09	372.57	327.19	299.82	108.39	112.39	112.75	90.51	85.26	83.16	80.61	79.43	88.04	88.98	89.24	531.59	357.78	311.29	263.83	245.25	437.46	470.63	479.91	6.62	-3.05	21.88	17.25	24.86	417.11	447.22	456.4	0.87	0.85	0.81	0.79	0.76	0.75	0.83	0.84	0.84	0.0	-0.02	0.04	0.03	0.06	0.79	0.8	0.8	0.16	0.65	0.84	1.13	1.26	0.4	0.31	0.29	0.14	0.42	0.5	0.58	0.61	0.3	0.25	0.23	0.0	-0.03	0.05	0.03	0.07	0.96	0.95	0.96	-0.15	-0.35	0.05	-0.09	0.07	1.16	1.18	1.19	0.24	0.71	1.09	1.37	1.66	AT5G45470	E+
2414.0	99.22	99.22	81.71	754.18	654.96	777.5	706.69	927.52	833.65	651.57	437.9	380.86	334.1	306.52	581.08	610.49	617.79	653.42	432.71	365.21	315.09	290.04	117.2	119.35	120.2	97.12	90.25	87.46	84.62	82.65	95.34	96.13	96.29	554.45	347.65	293.4	249.48	223.87	485.74	514.36	521.5	-1.85	5.19	15.64	19.01	16.48	463.88	491.13	497.59	0.87	0.85	0.79	0.77	0.75	0.73	0.83	0.84	0.84	-0.01	0.0	0.03	0.04	0.04	0.8	0.8	0.81	0.17	0.74	1.02	1.32	1.55	0.34	0.27	0.25	0.15	0.47	0.55	0.62	0.66	0.26	0.22	0.21	-0.02	0.0	0.03	0.04	0.04	0.96	0.96	0.96	-0.28	-0.17	-0.04	-0.08	-0.13	1.16	1.19	1.18	0.23	0.88	1.25	1.66	1.97	AT5G45470	E+
826.0	93.3	93.3	75.02	682.61	589.3	703.25	630.23	852.52	763.4	553.17	370.31	329.78	285.35	263.27	528.79	554.78	553.34	565.09	363.09	316.61	268.89	252.13	110.6	113.12	109.53	90.34	83.27	80.96	77.86	76.0	89.6	90.33	90.34	462.82	287.04	248.82	207.49	187.28	439.19	464.45	463.0	-11.92	7.22	13.17	16.46	11.14	418.19	441.67	443.81	0.86	0.84	0.77	0.75	0.72	0.71	0.83	0.84	0.84	-0.03	0.01	-0.01	0.04	0.02	0.79	0.8	0.8	0.26	0.89	1.16	1.48	1.7	0.34	0.28	0.28	0.22	0.52	0.58	0.65	0.69	0.26	0.22	0.22	-0.04	0.0	-0.1	0.04	0.03	0.96	0.95	0.96	-0.52	-0.18	-4.56	-0.24	-0.26	1.16	1.19	1.14	0.29	1.04	1.35	2.04	2.15	AT5G45470	E+
1415.0	84.96	84.96	66.54	649.14	564.18	672.97	597.54	824.7	733.91	556.94	383.84	332.51	290.97	265.61	502.68	527.26	531.3	563.8	385.03	323.73	277.91	253.37	99.57	101.45	101.0	83.07	77.37	75.02	72.47	70.66	81.69	82.34	82.45	473.87	306.47	257.49	218.5	194.95	420.99	444.92	448.85	-6.87	-1.19	8.78	13.06	12.23	403.1	425.81	430.3	0.87	0.85	0.8	0.77	0.75	0.73	0.84	0.84	0.84	-0.02	-0.02	0.0	0.03	0.02	0.8	0.81	0.81	0.19	0.73	1.01	1.3	1.54	0.34	0.28	0.27	0.16	0.45	0.54	0.61	0.65	0.26	0.22	0.21	-0.03	-0.04	-0.0	0.02	0.02	0.96	0.96	0.96	-0.35	-0.47	-0.33	-0.24	-0.35	1.16	1.17	1.17	0.25	0.9	1.3	1.84	2.34	AT5G45470	E+
2037.0	47.46	47.46	34.9	400.98	353.52	430.23	379.6	561.35	481.09	349.54	249.58	214.75	185.85	176.96	317.23	331.81	335.14	344.2	246.48	208.88	179.68	169.46	57.13	59.16	58.86	46.56	43.96	42.64	41.22	40.71	45.89	46.21	46.28	302.98	205.62	172.11	144.62	136.25	271.34	285.6	288.86	5.35	3.11	5.87	6.17	7.5	260.1	272.65	276.28	0.88	0.86	0.82	0.8	0.77	0.76	0.85	0.86	0.86	0.0	-0.02	-0.01	-0.01	0.01	0.82	0.82	0.82	0.17	0.66	0.95	1.28	1.39	0.3	0.24	0.23	0.13	0.41	0.51	0.59	0.62	0.22	0.18	0.17	-0.0	-0.03	-0.03	-0.03	-0.01	0.96	0.96	0.96	-0.27	-0.52	-0.59	-0.77	-0.62	1.2	1.24	1.23	0.3	0.84	1.26	1.88	1.99	AT5G45470	E+
1495.0	45.64	45.64	33.61	382.62	336.97	417.56	366.17	550.64	467.64	328.57	218.89	190.39	162.96	149.05	310.18	316.91	318.76	329.07	216.65	188.36	157.45	144.55	54.39	55.33	53.86	44.69	41.48	40.24	38.68	37.74	44.26	44.41	44.45	283.88	177.41	150.15	124.28	111.31	265.91	272.5	274.31	-0.5	2.24	2.02	5.51	4.49	255.78	261.58	264.89	0.88	0.86	0.81	0.78	0.75	0.74	0.85	0.86	0.86	-0.02	-0.03	-0.04	-0.02	-0.04	0.82	0.82	0.83	0.2	0.84	1.14	1.55	1.81	0.3	0.29	0.26	0.14	0.47	0.55	0.63	0.67	0.2	0.18	0.17	-0.03	-0.05	-0.07	-0.05	-0.09	0.96	0.96	0.97	-0.66	-0.8	-0.94	-0.93	-1.41	1.19	1.2	1.19	0.33	1.09	1.47	2.15	2.76	AT5G45470	E+
1338.0	44.45	44.45	31.16	381.77	337.33	407.74	349.8	542.98	460.93	338.85	250.96	207.69	179.78	166.57	298.42	319.19	318.13	335.89	249.57	210.71	176.29	161.83	51.46	52.95	55.58	43.75	41.66	40.09	38.76	38.02	42.91	43.34	43.3	295.1	209.3	167.6	141.02	128.55	255.52	275.84	274.83	2.95	1.39	-3.02	3.49	4.74	246.96	266.24	262.56	0.88	0.87	0.83	0.8	0.78	0.76	0.85	0.86	0.86	-0.01	-0.02	-0.06	-0.03	-0.02	0.82	0.83	0.82	0.16	0.58	0.93	1.24	1.42	0.32	0.24	0.27	0.11	0.37	0.5	0.58	0.62	0.23	0.17	0.18	-0.02	-0.03	-0.09	-0.06	-0.05	0.97	0.97	0.97	-0.5	-0.68	-1.01	-1.01	-0.94	1.15	1.18	1.23	0.3	0.79	1.16	1.6	2.23	AT5G45470	E+
606.0	71.99	71.99	54.04	549.06	477.06	564.15	495.97	700.24	621.07	477.69	310.8	270.26	232.87	218.77	451.67	466.55	469.12	472.36	309.63	262.99	227.23	209.74	86.75	88.35	87.89	70.51	65.07	63.0	60.66	59.5	69.95	70.31	70.31	407.18	245.74	207.25	172.2	159.27	381.72	396.24	398.81	5.34	1.17	7.26	5.64	9.03	364.92	378.2	381.23	0.87	0.85	0.79	0.77	0.74	0.72	0.84	0.85	0.85	0.01	-0.02	0.01	0.01	0.02	0.81	0.81	0.82	0.18	0.82	1.08	1.44	1.6	0.25	0.22	0.2	0.15	0.49	0.57	0.64	0.67	0.2	0.18	0.17	0.0	-0.03	0.0	0.0	0.02	0.96	0.95	0.96	-0.1	-0.51	-0.32	-0.54	-0.32	1.2	1.2	1.19	0.26	0.98	1.29	1.77	2.04	AT5G45470	E+
666.0	88.08	88.08	66.79	640.23	552.15	662.12	574.87	816.26	727.46	500.81	341.01	304.9	260.48	240.74	500.47	521.17	522.79	522.19	335.72	295.84	254.74	236.46	105.64	108.83	105.84	84.71	78.25	76.07	72.8	71.02	84.57	85.24	85.27	416.09	262.76	228.83	187.67	169.72	415.9	435.93	437.51	-21.38	5.29	9.06	5.73	4.28	394.83	412.34	416.95	0.86	0.83	0.77	0.75	0.72	0.7	0.83	0.83	0.84	-0.06	0.0	0.01	-0.03	-0.03	0.79	0.79	0.8	0.3	0.92	1.16	1.6	1.84	0.36	0.29	0.27	0.24	0.53	0.59	0.67	0.7	0.25	0.21	0.21	-0.07	-0.01	0.01	-0.1	-0.08	0.95	0.95	0.95	-0.72	-0.31	-0.23	-1.87	-1.02	1.18	1.21	1.19	0.33	1.29	1.48	1.86	2.05	AT5G45470	E+
1520.0	56.58	56.58	43.2	467.91	411.33	505.37	452.76	643.69	558.61	402.25	281.66	234.31	191.92	171.97	391.51	396.8	397.05	407.11	278.75	232.5	192.13	168.81	74.9	72.44	70.7	55.42	52.07	50.0	47.59	46.12	55.19	55.29	55.3	346.83	229.59	184.31	144.33	125.85	336.32	341.51	341.75	-4.87	2.91	1.81	-0.21	3.16	316.61	324.36	326.36	0.88	0.86	0.81	0.78	0.75	0.72	0.86	0.86	0.86	-0.03	-0.02	-0.03	-0.04	-0.04	0.81	0.82	0.82	0.18	0.7	1.07	1.54	1.87	0.23	0.2	0.21	0.14	0.44	0.55	0.65	0.7	0.17	0.16	0.16	-0.03	-0.03	-0.05	-0.07	-0.08	0.95	0.95	0.96	-0.5	-0.47	-0.59	-0.73	-1.0	1.28	1.25	1.22	0.3	0.91	1.3	1.84	2.49	WT	E-
1559.0	56.24	56.24	42.71	460.34	404.1	499.23	442.81	638.35	552.67	387.57	260.53	211.98	174.7	159.87	372.07	385.46	386.06	399.01	259.84	207.32	177.17	157.12	70.77	67.93	69.06	54.91	51.08	48.64	46.11	45.01	54.54	54.85	54.87	332.65	209.45	163.34	128.59	114.86	317.53	330.61	331.19	-11.45	0.69	4.66	-2.48	2.75	301.3	317.53	317.0	0.88	0.86	0.8	0.76	0.73	0.71	0.85	0.86	0.86	-0.05	-0.03	-0.02	-0.08	-0.04	0.81	0.82	0.82	0.21	0.83	1.28	1.82	2.08	0.28	0.23	0.24	0.17	0.48	0.6	0.68	0.72	0.21	0.17	0.17	-0.06	-0.04	-0.05	-0.15	-0.09	0.95	0.96	0.96	-0.73	-0.58	-0.71	-1.29	-1.0	1.22	1.19	1.21	0.3	1.03	1.72	2.39	2.73	WT	E-
1494.0	91.45	91.45	73.93	683.86	592.41	706.81	635.07	857.62	766.28	572.9	379.02	314.19	258.63	233.95	530.18	564.95	571.0	582.72	377.94	303.3	256.8	222.28	113.57	111.09	107.77	89.0	82.04	78.36	74.12	71.86	87.8	88.79	88.96	483.9	296.98	235.83	184.51	162.1	442.39	476.16	482.04	-9.82	1.07	10.88	1.84	11.67	416.61	453.86	463.24	0.87	0.84	0.78	0.75	0.71	0.69	0.83	0.84	0.84	-0.03	-0.02	0.01	-0.02	0.01	0.79	0.81	0.81	0.21	0.84	1.24	1.78	2.09	0.34	0.24	0.23	0.18	0.5	0.6	0.69	0.73	0.25	0.19	0.19	-0.04	-0.03	0.0	-0.06	-0.01	0.95	0.96	0.96	-0.39	-0.37	-0.21	-0.53	-1.04	1.2	1.19	1.15	0.24	0.94	1.47	2.11	2.57	WT	E-
